frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,_ws.col.protocol
"Apr 27, 2025 15:54:02.612485000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:02.613337000 CDT","192.168.4.148","172.67.5.200","55286","443","TCP"
"Apr 27, 2025 15:54:02.619578000 CDT","172.67.5.200","192.168.4.148","443","55286","TCP"
"Apr 27, 2025 15:54:02.619658000 CDT","192.168.4.148","172.67.5.200","55286","443","TCP"
"Apr 27, 2025 15:54:02.619841000 CDT","192.168.4.148","172.67.5.200","55286","443","SSL"
"Apr 27, 2025 15:54:02.619850000 CDT","192.168.4.148","172.67.5.200","55286","443","TLSv1.2"
"Apr 27, 2025 15:54:02.628588000 CDT","172.67.5.200","192.168.4.148","443","55286","TCP"
"Apr 27, 2025 15:54:02.631048000 CDT","172.67.5.200","192.168.4.148","443","55286","TLSv1.3"
"Apr 27, 2025 15:54:02.631098000 CDT","192.168.4.148","172.67.5.200","55286","443","TCP"
"Apr 27, 2025 15:54:02.632474000 CDT","192.168.4.148","172.67.5.200","55286","443","TLSv1.3"
"Apr 27, 2025 15:54:02.632552000 CDT","192.168.4.148","172.67.5.200","55286","443","TLSv1.3"
"Apr 27, 2025 15:54:02.632630000 CDT","192.168.4.148","172.67.5.200","55286","443","TLSv1.3"
"Apr 27, 2025 15:54:02.640354000 CDT","172.67.5.200","192.168.4.148","443","55286","TCP"
"Apr 27, 2025 15:54:02.640355000 CDT","172.67.5.200","192.168.4.148","443","55286","TLSv1.3"
"Apr 27, 2025 15:54:02.640445000 CDT","192.168.4.148","172.67.5.200","55286","443","TCP"
"Apr 27, 2025 15:54:02.640543000 CDT","192.168.4.148","172.67.5.200","55286","443","TLSv1.3"
"Apr 27, 2025 15:54:02.680640000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:02.680685000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:02.689123000 CDT","172.67.5.200","192.168.4.148","443","55286","TCP"
"Apr 27, 2025 15:54:02.689125000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:02.692523000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:02.693006000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.693007000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.694143000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.694327000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.700511000 CDT","172.67.5.200","192.168.4.148","443","55286","TLSv1.3"
"Apr 27, 2025 15:54:02.700513000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.700513000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.700651000 CDT","192.168.4.148","172.67.5.200","55286","443","TCP"
"Apr 27, 2025 15:54:02.705014000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.705015000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.705016000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.705017000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.705017000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.705302000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.705332000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.711871000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.711872000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.711872000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.711873000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.711995000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.712016000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.712850000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.712851000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.712866000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.712922000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.725051000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.725051000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.725052000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.725052000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.725053000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.725054000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.725054000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.725055000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.725338000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.725354000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.725462000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.725463000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.725471000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.725472000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.734552000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.734553000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.734553000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.734553000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.740256000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.747081000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.757966000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.757967000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.758123000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.787277000 CDT","192.168.4.148","173.194.208.95",,,"QUIC"
"Apr 27, 2025 15:54:02.790295000 CDT","173.194.208.95","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:02.809542000 CDT","192.168.4.148","142.251.186.95",,,"UDP"
"Apr 27, 2025 15:54:02.819495000 CDT","142.251.186.95","192.168.4.148",,,"UDP"
"Apr 27, 2025 15:54:03.125350000 CDT",,,,,"MDNS"
"Apr 27, 2025 15:54:03.290349000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.332074000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.333308000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.340346000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.369981000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.391006000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.424536000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.452777000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.469916000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.477722000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.492319000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.524582000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.541400000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.541402000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.541629000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.544766000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.544767000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.544920000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.573652000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.573697000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.596912000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.623634000 CDT","192.168.4.148","142.251.186.95",,,"UDP"
"Apr 27, 2025 15:54:03.633132000 CDT","142.251.186.95","192.168.4.148",,,"UDP"
"Apr 27, 2025 15:54:03.645997000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.656271000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.656272000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.656273000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.656273000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.656429000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.656430000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.678394000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:03.678429000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:03.685257000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.685669000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:03.686748000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:03.687118000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.687120000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.687199000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.690075000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.694695000 CDT","142.250.113.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.694695000 CDT","142.250.113.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.694696000 CDT","142.250.113.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.694697000 CDT","142.250.113.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.694698000 CDT","142.250.113.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.694979000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.694996000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.695110000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.695112000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.695128000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.695129000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.701888000 CDT","142.250.113.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.701889000 CDT","142.250.113.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.702007000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.707668000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.733252000 CDT","142.250.113.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.733254000 CDT","142.250.113.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.733494000 CDT","192.168.4.148","142.250.113.139",,,"QUIC"
"Apr 27, 2025 15:54:03.742575000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.758984000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.758986000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.759174000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.760377000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.760377000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.760464000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.766170000 CDT","142.250.113.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.790364000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.791786000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.933108000 CDT","192.168.4.20","224.0.0.251",,,"MDNS"
"Apr 27, 2025 15:54:03.933109000 CDT",,,,,"MDNS"
"Apr 27, 2025 15:54:03.938592000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.974637000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.982719000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.982721000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.982904000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:03.984679000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.984680000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:03.984786000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.014098000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.015148000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.079687000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.112659000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.127569000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.127571000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.127789000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.128875000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.128876000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.128975000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.136727000 CDT","192.168.4.25","192.168.7.255",,,"UDP"
"Apr 27, 2025 15:54:04.159042000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.160045000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.211859000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.245152000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.266929000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.266930000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.266931000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.266932000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.267177000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.267213000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.268093000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:04.268123000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:04.268275000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:04.268314000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:04.275744000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:04.278212000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:04.278213000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:04.278213000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:04.278626000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.278639000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.278640000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.278901000 CDT","192.168.4.148","142.251.116.139",,,"QUIC"
"Apr 27, 2025 15:54:04.278908000 CDT","192.168.4.148","142.251.116.139",,,"QUIC"
"Apr 27, 2025 15:54:04.279841000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.279921000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.287039000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.287041000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.287042000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.287043000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.287044000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.289273000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.289275000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.289276000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.289277000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.289278000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.289531000 CDT","192.168.4.148","142.251.116.139",,,"QUIC"
"Apr 27, 2025 15:54:04.289638000 CDT","192.168.4.148","142.251.116.139",,,"QUIC"
"Apr 27, 2025 15:54:04.290742000 CDT","192.168.4.148","142.251.116.139",,,"QUIC"
"Apr 27, 2025 15:54:04.290784000 CDT","192.168.4.148","142.251.116.139",,,"QUIC"
"Apr 27, 2025 15:54:04.290897000 CDT","192.168.4.148","142.251.116.139",,,"QUIC"
"Apr 27, 2025 15:54:04.292849000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.293992000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.296602000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296603000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296603000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296605000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296605000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296606000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296607000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296608000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296608000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296609000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296610000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.296843000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.296858000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.296918000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.296920000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.296936000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.302397000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.302398000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.302399000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.302399000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.302400000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.302401000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.302536000 CDT","192.168.4.148","142.251.116.139",,,"QUIC"
"Apr 27, 2025 15:54:04.302575000 CDT","192.168.4.148","142.251.116.139",,,"QUIC"
"Apr 27, 2025 15:54:04.310209000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.310210000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.310210000 CDT","142.251.186.132","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.310373000 CDT","192.168.4.148","142.251.186.132",,,"QUIC"
"Apr 27, 2025 15:54:04.331967000 CDT","192.168.4.148","142.251.116.139",,,"QUIC"
"Apr 27, 2025 15:54:04.336147000 CDT","142.251.116.139","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.891966000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.934748000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:04.934825000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:04.935089000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.935614000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.942707000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.949305000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:04.949307000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.949308000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.949308000 CDT","192.168.4.1","192.168.4.148",,,"DNS"
"Apr 27, 2025 15:54:04.949308000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.949309000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.949675000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.949698000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.974905000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:04.985259000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:04.992697000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:05.025323000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.052741000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:05.053627000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.053629000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.053874000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:05.062780000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.062782000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.065160000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:05.069269000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.069366000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:05.096886000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.126620000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:05.162739000 CDT",,,,,"MDNS"
"Apr 27, 2025 15:54:05.162744000 CDT","192.168.4.78","224.0.0.251",,,"MDNS"
"Apr 27, 2025 15:54:05.165274000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.167681000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:05.188791000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.188793000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.191103000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:05.192085000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.192086000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.193397000 CDT","192.168.4.148","170.114.4.231","55250","443","TLSv1.2"
"Apr 27, 2025 15:54:05.194423000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:05.224011000 CDT","142.251.186.147","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:54:05.235685000 CDT","192.168.4.148","142.251.186.147",,,"QUIC"
"Apr 27, 2025 15:54:05.235750000 CDT","192.168.4.148","142.251.186.95",,,"UDP"
"Apr 27, 2025 15:54:05.238045000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
"Apr 27, 2025 15:54:05.238102000 CDT","192.168.4.148","192.168.4.1",,,"DNS"
